Order ID,Product ID,Category,Sub-Category,Order Date,Ship Date,Customer ID,Customer Name,Region,Country,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Review Score
ORD1531,PROD1541,Toys,Action Figures,17-04-2024,24-04-2024,CUST1641,Lisa Smith,Europe,UK,300.02,4,0.01,58.93,37.44,Gift Card,3
ORD1532,PROD1542,Sports,Treadmills,19-01-2025,27-01-2025,CUST1642,Danielle Wilson,South America,Argentina,247.27,3,0.12,72.41,29.06,Debit Card,1
ORD1533,PROD1543,Home & Kitchen,Furniture,12-12-2024,15-12-2024,CUST1643,Eric Berry,Europe,France,17.34,2,0.07,2.58,19.74,PayPal,3
ORD1534,PROD1544,Books,Educational,14-01-2025,23-01-2025,CUST1644,Steven Shelton,Australia,Australia,280.83,3,0.06,83.36,30.03,PayPal,3
ORD1535,PROD1545,Books,Educational,15-01-2025,24-01-2025,CUST1645,Philip Brown,Europe,Italy,263.91,3,0.13,61.87,49.86,PayPal,4
ORD1536,PROD1546,Home & Kitchen,Cookware,17-11-2024,20-11-2024,CUST1646,Lisa Douglas,Asia,Japan,467.56,3,0.03,76.45,42.76,Credit Card,2
ORD1537,PROD1547,Toys,Action Figures,10-02-2025,17-02-2025,CUST1647,Ronald Cruz,Australia,New Zealand,111.11,1,0.14,27.29,48.05,Credit Card,4
ORD1538,PROD1548,Electronics,Laptops,12-11-2024,16-11-2024,CUST1648,Willie Stanton,Asia,China,319.82,1,0.22,39.74,12.64,Credit Card,4
ORD1539,PROD1549,Electronics,Headphones,09-08-2024,14-08-2024,CUST1649,Jennifer Sampson,Australia,Australia,48.21,1,0.01,5.73,21.82,Gift Card,3
ORD1540,PROD1550,Beauty,Haircare,22-12-2024,30-12-2024,CUST1650,George Herrera,South America,Colombia,329.48,1,0.09,87.33,40,Credit Card,2
ORD1541,PROD1551,Toys,Puzzles,12-04-2024,21-04-2024,CUST1651,Kelly Mitchell,Australia,New Zealand,344.54,4,0.21,52.17,17.4,Debit Card,4
ORD1542,PROD1552,Clothing,Shirts,19-11-2024,21-11-2024,CUST1652,Logan Haynes,Europe,Italy,476.06,3,0.29,119.24,26.77,Credit Card,4
ORD1543,PROD1553,Books,Non-Fiction,30-05-2024,08-06-2024,CUST1653,Edwin Tran,Asia,South Korea,372.12,3,0.13,105.68,39.33,Gift Card,1
ORD1544,PROD1554,Toys,Stuffed Toys,07-01-2025,13-01-2025,CUST1654,Erin Brown,North America,Mexico,444.97,4,0.22,62.21,30.01,PayPal,5
ORD1545,PROD1555,Sports,Treadmills,13-03-2024,21-03-2024,CUST1655,Jessica Rodriguez,Europe,Germany,235.72,1,0.28,51.78,25.6,Debit Card,4
ORD1546,PROD1556,Books,Educational,12-08-2024,19-08-2024,CUST1656,Victoria Buchanan,Europe,France,355.5,1,0.18,95.83,34.15,Gift Card,2
ORD1547,PROD1557,Home & Kitchen,Bedding,08-06-2024,11-06-2024,CUST1657,Justin Ruiz,North America,Mexico,289.24,1,0.02,31.93,36.32,Credit Card,1
ORD1548,PROD1558,Beauty,Makeup,07-06-2024,16-06-2024,CUST1658,Jason Mcclain,North America,Canada,225.31,1,0.14,32.57,28.55,PayPal,4
ORD1549,PROD1559,Beauty,Haircare,14-03-2024,16-03-2024,CUST1659,Paula Fisher,Asia,China,233.73,1,0.04,40.2,5.46,PayPal,2
ORD1550,PROD1560,Electronics,Smartphones,01-03-2024,08-03-2024,CUST1660,Hannah Duke,Australia,Australia,222.5,4,0.08,23.21,36.93,Gift Card,4
ORD1551,PROD1561,Clothing,Shoes,07-03-2024,15-03-2024,CUST1661,Samuel Mills,Australia,Australia,74.44,4,0.03,10.12,7.93,Debit Card,4
ORD1552,PROD1562,Sports,Sportswear,02-08-2024,09-08-2024,CUST1662,Brady Ortiz,Australia,Australia,337.06,4,0.03,83.08,49.93,Credit Card,4
ORD1553,PROD1563,Sports,Dumbbells,18-03-2024,27-03-2024,CUST1663,Lori Rollins,Australia,Australia,283.62,2,0.28,47.27,38.66,Gift Card,1
ORD1554,PROD1564,Toys,Puzzles,02-12-2024,07-12-2024,CUST1664,Danielle Barnett DDS,North America,Mexico,297.48,4,0.09,29.97,40.28,PayPal,2
ORD1555,PROD1565,Toys,Puzzles,06-11-2024,12-11-2024,CUST1665,Jesse Stephens,Asia,India,432.7,3,0.06,65.97,33.6,Credit Card,4
ORD1556,PROD1566,Toys,Stuffed Toys,06-11-2024,12-11-2024,CUST1666,Lisa Salazar,Asia,China,320.17,1,0.15,65.87,13.38,Gift Card,2
ORD1557,PROD1567,Sports,Treadmills,10-01-2025,19-01-2025,CUST1667,Claudia Valenzuela,North America,Canada,46.67,3,0.04,8.59,21.52,PayPal,1
ORD1558,PROD1568,Toys,Stuffed Toys,04-09-2024,07-09-2024,CUST1668,Michael Pham,Asia,Japan,346.4,3,0.01,44.69,41.19,Credit Card,1
ORD1559,PROD1569,Toys,Puzzles,06-08-2024,12-08-2024,CUST1669,Miss Abigail Stewart,South America,Brazil,465.78,2,0.07,63.17,10.04,Gift Card,1
ORD1560,PROD1570,Beauty,Haircare,18-01-2025,27-01-2025,CUST1670,Amber Costa,Asia,Japan,154.64,4,0.11,30.95,26.94,Credit Card,4
ORD1561,PROD1571,Electronics,Headphones,24-01-2025,02-02-2025,CUST1671,Jonathan Preston,North America,USA,348.03,4,0.27,52.09,8.84,PayPal,2
ORD1562,PROD1572,Toys,Puzzles,18-02-2025,23-02-2025,CUST1672,Shelley Davis,South America,Colombia,340.23,1,0.21,82.84,43.55,PayPal,3
ORD1563,PROD1573,Electronics,Tablets,30-11-2024,04-12-2024,CUST1673,Alyssa Hall,Australia,New Zealand,426.87,4,0.11,70.57,21.68,PayPal,4
ORD1564,PROD1574,Home & Kitchen,Furniture,06-12-2024,14-12-2024,CUST1674,Mrs. Kristy Bailey,Australia,New Zealand,446.19,4,0.1,113.58,15.28,Credit Card,2
ORD1565,PROD1575,Sports,Dumbbells,22-05-2024,24-05-2024,CUST1675,Donald Willis,North America,Canada,101.33,3,0.12,14.77,40.93,Debit Card,5
ORD1566,PROD1576,Sports,Dumbbells,20-12-2024,22-12-2024,CUST1676,Zachary Pacheco DDS,Asia,India,254.28,2,0.22,71.17,14.95,Gift Card,3
ORD1567,PROD1577,Sports,Bicycles,14-04-2024,23-04-2024,CUST1677,Samantha Lane,South America,Argentina,241.26,4,0.19,31.91,23.82,Debit Card,5
ORD1568,PROD1578,Home & Kitchen,Cookware,26-05-2024,02-06-2024,CUST1678,Melissa Smith,Europe,France,15.24,4,0.24,2.1,33.56,PayPal,3
ORD1569,PROD1579,Electronics,Tablets,21-10-2024,27-10-2024,CUST1679,Larry Lozano,Australia,Australia,57.62,2,0.21,11.08,9.46,Debit Card,1
ORD1570,PROD1580,Toys,Stuffed Toys,19-03-2024,23-03-2024,CUST1680,Regina Livingston,North America,Mexico,313.93,1,0.05,41.41,23.89,Debit Card,3
ORD1571,PROD1581,Electronics,Tablets,05-01-2025,07-01-2025,CUST1681,Pamela Doyle,Asia,South Korea,14.67,2,0.15,3.85,6.19,PayPal,5
ORD1572,PROD1582,Toys,Action Figures,25-06-2024,29-06-2024,CUST1682,Kathleen Gray,Europe,UK,476.2,2,0.1,87.38,10.98,Gift Card,2
ORD1573,PROD1583,Home & Kitchen,Cookware,31-01-2025,04-02-2025,CUST1683,Kimberly Carter,Europe,Germany,307.86,2,0.25,73.77,37.21,PayPal,2
ORD1574,PROD1584,Electronics,Tablets,28-08-2024,06-09-2024,CUST1684,Donald Taylor,North America,Canada,91.68,1,0.26,17.41,6.89,PayPal,3
ORD1575,PROD1585,Beauty,Skincare,13-03-2024,17-03-2024,CUST1685,Kelly Henry,South America,Colombia,60.04,2,0.2,9.03,47.94,Credit Card,5
ORD1576,PROD1586,Toys,Stuffed Toys,05-07-2024,07-07-2024,CUST1686,Jackson Abbott,Europe,France,179.79,1,0.22,51.48,17.39,PayPal,5
ORD1577,PROD1587,Electronics,Smartphones,31-08-2024,06-09-2024,CUST1687,Vanessa Robertson,North America,USA,422.05,3,0.19,115.41,7.61,Gift Card,1
ORD1578,PROD1588,Toys,Stuffed Toys,22-12-2024,30-12-2024,CUST1688,Michele Reeves,Asia,Japan,37.58,3,0.23,7.07,14.8,Debit Card,4
ORD1579,PROD1589,Toys,Puzzles,09-02-2025,15-02-2025,CUST1689,Maxwell Johnson,Australia,Australia,270.22,3,0.2,44.9,32.39,Credit Card,4
ORD1580,PROD1590,Electronics,Laptops,17-10-2024,20-10-2024,CUST1690,Amber Rice,Asia,India,31.43,2,0.2,8.45,45.77,PayPal,4
ORD1581,PROD1591,Home & Kitchen,Cookware,26-12-2024,31-12-2024,CUST1691,Emily Grant,Europe,UK,418.83,4,0.11,115.5,36.77,Gift Card,5
ORD1582,PROD1592,Beauty,Makeup,18-08-2024,25-08-2024,CUST1692,Kevin Kelly,North America,Mexico,37.47,4,0.09,7.24,6.69,Gift Card,1
ORD1583,PROD1593,Home & Kitchen,Bedding,04-05-2024,11-05-2024,CUST1693,Crystal Hall,Australia,Australia,412.05,1,0.11,118.84,23.06,Debit Card,3
ORD1584,PROD1594,Toys,Action Figures,15-02-2025,20-02-2025,CUST1694,Joshua Patel,South America,Brazil,339.98,1,0.04,46.41,33.55,Gift Card,2
ORD1585,PROD1595,Sports,Dumbbells,18-05-2024,20-05-2024,CUST1695,Brian Potts,North America,Canada,17.76,1,0.11,2.72,35.44,Credit Card,4
ORD1586,PROD1596,Books,Fiction,06-04-2024,15-04-2024,CUST1696,Paul Tate,Australia,New Zealand,264.92,1,0.29,49.02,46.14,Debit Card,4
ORD1587,PROD1597,Sports,Treadmills,02-09-2024,07-09-2024,CUST1697,Mike Small,North America,Mexico,318.69,4,0.01,92.98,10.4,Debit Card,2
ORD1588,PROD1598,Home & Kitchen,Furniture,10-10-2024,17-10-2024,CUST1698,Roy Garcia,Asia,Japan,390.91,2,0.09,66.68,18.42,Debit Card,5
ORD1589,PROD1599,Electronics,Headphones,06-03-2024,15-03-2024,CUST1699,Austin Craig,North America,USA,143.62,3,0.04,37.25,10.5,PayPal,5
ORD1590,PROD1600,Electronics,Tablets,15-12-2024,23-12-2024,CUST1700,Melissa Larsen,North America,USA,338.83,2,0.28,50.02,40.66,PayPal,1
ORD1591,PROD1601,Toys,Action Figures,10-08-2024,13-08-2024,CUST1701,Benjamin Bartlett,South America,Argentina,484.32,4,0.22,98.28,30.99,Debit Card,2
ORD1592,PROD1602,Books,Comics,24-04-2024,02-05-2024,CUST1702,Dustin Phillips,North America,Mexico,350.79,4,0.02,55.47,6.8,Credit Card,4
ORD1593,PROD1603,Electronics,Laptops,17-07-2024,24-07-2024,CUST1703,David Myers,North America,USA,414.77,3,0.17,91.66,16.82,Credit Card,1
ORD1594,PROD1604,Home & Kitchen,Decor,08-02-2025,10-02-2025,CUST1704,Alexander Hall,Europe,France,478.41,1,0.24,118.65,9.91,PayPal,2
ORD1595,PROD1605,Toys,Action Figures,06-05-2024,13-05-2024,CUST1705,Daniel Yu,Australia,Australia,43.85,2,0.15,5.41,20.57,Debit Card,5
ORD1596,PROD1606,Home & Kitchen,Bedding,07-07-2024,09-07-2024,CUST1706,Stacy Ray,North America,USA,265.17,3,0.17,68.59,36.21,PayPal,3
ORD1597,PROD1607,Sports,Treadmills,28-02-2025,08-03-2025,CUST1707,Melissa Lewis,Australia,Australia,20.75,3,0.12,5.2,16.1,PayPal,1
ORD1598,PROD1608,Home & Kitchen,Bedding,23-01-2025,25-01-2025,CUST1708,Craig Hall,Europe,UK,254.18,2,0.13,27.61,22.39,Gift Card,4
ORD1599,PROD1609,Beauty,Skincare,23-11-2024,30-11-2024,CUST1709,David Schmidt,North America,Mexico,103.64,2,0.05,17.79,32.68,Debit Card,3
ORD1600,PROD1610,Home & Kitchen,Decor,22-12-2024,31-12-2024,CUST1710,Rebecca Mcdonald,South America,Brazil,345.72,4,0.22,39.79,41.51,Debit Card,3
ORD1601,PROD1611,Beauty,Haircare,02-10-2024,06-10-2024,CUST1711,William Weaver MD,Australia,New Zealand,419.27,2,0.22,102.51,27.18,Gift Card,5
ORD1602,PROD1612,Clothing,Shoes,28-10-2024,30-10-2024,CUST1712,Traci Escobar,Asia,South Korea,115.65,4,0.3,18.72,19.54,Debit Card,3
ORD1603,PROD1613,Electronics,Smartphones,21-05-2024,26-05-2024,CUST1713,Thomas Wilson,Europe,Germany,330.39,4,0.03,39.2,44.07,Debit Card,5
ORD1604,PROD1614,Books,Comics,29-05-2024,03-06-2024,CUST1714,Michael Joseph,Australia,New Zealand,322.25,3,0.25,68.2,47.88,Debit Card,1
ORD1605,PROD1615,Home & Kitchen,Cookware,09-04-2024,11-04-2024,CUST1715,Aaron Brennan,Europe,Italy,450.36,4,0.1,74.52,28.78,PayPal,4
ORD1606,PROD1616,Home & Kitchen,Bedding,10-11-2024,13-11-2024,CUST1716,Samuel Bowen,Australia,New Zealand,415.15,4,0.23,117.15,35.17,Gift Card,5
ORD1607,PROD1617,Books,Non-Fiction,03-11-2024,07-11-2024,CUST1717,Jonathan Williams,North America,Mexico,235.83,4,0.07,31.91,21.04,Debit Card,2
ORD1608,PROD1618,Books,Educational,04-03-2024,07-03-2024,CUST1718,Christopher Watson,South America,Colombia,260.71,4,0.16,67.19,7.94,PayPal,1
ORD1609,PROD1619,Home & Kitchen,Cookware,12-07-2024,14-07-2024,CUST1719,Kristina Olsen,Australia,Australia,428.01,3,0.03,123.04,47.77,Debit Card,5
ORD1610,PROD1620,Clothing,Shirts,10-06-2024,15-06-2024,CUST1720,Amanda Hernandez,North America,Canada,81.11,1,0.09,13.12,16.85,Debit Card,4
ORD1611,PROD1621,Toys,Stuffed Toys,25-12-2024,27-12-2024,CUST1721,Billy Leon,Asia,China,387.72,2,0.01,95.33,32.91,PayPal,5
ORD1612,PROD1622,Beauty,Haircare,08-05-2024,13-05-2024,CUST1722,Scott Garcia,Europe,UK,112.81,3,0.03,17.29,10.37,Debit Card,3
ORD1613,PROD1623,Sports,Treadmills,04-08-2024,09-08-2024,CUST1723,Robert Clark,Australia,New Zealand,51.93,4,0.29,7.39,45.89,PayPal,3
ORD1614,PROD1624,Electronics,Tablets,21-09-2024,29-09-2024,CUST1724,Timothy Wall,Asia,South Korea,481.34,1,0.18,126.39,19.27,Debit Card,2
ORD1615,PROD1625,Sports,Treadmills,12-08-2024,16-08-2024,CUST1725,Dean Boyd,Australia,New Zealand,471.62,3,0.04,70.78,24.14,Gift Card,3
ORD1616,PROD1626,Toys,Stuffed Toys,29-08-2024,05-09-2024,CUST1726,Richard Diaz,Australia,New Zealand,294.82,1,0.21,62.9,45.02,Credit Card,4
ORD1617,PROD1627,Home & Kitchen,Bedding,17-05-2024,25-05-2024,CUST1727,Christina Miller,Asia,Japan,120.69,1,0.17,14.65,19.65,PayPal,1
ORD1618,PROD1628,Home & Kitchen,Bedding,19-07-2024,28-07-2024,CUST1728,Kayla Spencer,Asia,China,277.71,2,0.23,36.92,26.66,Debit Card,2
ORD1619,PROD1629,Sports,Treadmills,15-04-2024,24-04-2024,CUST1729,Amber Rodriguez,Europe,Italy,148.07,2,0.11,36.45,25.91,Credit Card,2
ORD1620,PROD1630,Home & Kitchen,Furniture,12-10-2024,16-10-2024,CUST1730,Samantha Owens,North America,Canada,276.93,1,0.21,40.79,48.82,Gift Card,1
ORD1621,PROD1631,Books,Fiction,02-03-2024,07-03-2024,CUST1731,Robert Ellis,North America,Canada,464.54,3,0.26,63.35,18.05,Gift Card,4
ORD1622,PROD1632,Sports,Treadmills,25-07-2024,31-07-2024,CUST1732,Kathy Dunn,North America,Mexico,117.64,4,0.2,25.09,28.5,Credit Card,1
ORD1623,PROD1633,Sports,Treadmills,10-11-2024,16-11-2024,CUST1733,Mariah Hooper,Australia,New Zealand,185.29,3,0.04,23.34,22.07,PayPal,4
ORD1624,PROD1634,Books,Non-Fiction,06-10-2024,14-10-2024,CUST1734,Roberta Fisher,Asia,Japan,93.88,2,0.25,27.23,24.5,Gift Card,1
ORD1625,PROD1635,Toys,Stuffed Toys,25-09-2024,27-09-2024,CUST1735,Troy Murphy,South America,Brazil,112.02,1,0.12,13.55,39.24,PayPal,1
ORD1626,PROD1636,Home & Kitchen,Furniture,13-11-2024,21-11-2024,CUST1736,Brian Simpson,North America,Canada,190.92,3,0.16,27.33,10.29,Gift Card,2
ORD1627,PROD1637,Toys,Stuffed Toys,24-12-2024,26-12-2024,CUST1737,Caleb Martin,Asia,India,278.13,3,0.2,32.79,24.04,PayPal,3
ORD1628,PROD1638,Sports,Treadmills,04-06-2024,13-06-2024,CUST1738,Robert Ray,Australia,New Zealand,35.49,4,0.1,8.51,28.39,Gift Card,1
ORD1629,PROD1639,Beauty,Haircare,22-02-2025,24-02-2025,CUST1739,Richard Stewart,Asia,South Korea,272.17,1,0.01,37.43,20.35,Debit Card,3
ORD1630,PROD1640,Electronics,Tablets,21-05-2024,24-05-2024,CUST1740,Nicole Castro,Europe,France,176.13,1,0.01,50.93,11.54,PayPal,5
ORD1631,PROD1641,Sports,Bicycles,29-10-2024,01-11-2024,CUST1741,Brenda Wright,South America,Argentina,212.16,4,0.23,47.4,20.17,Gift Card,1
ORD1632,PROD1642,Toys,Action Figures,15-11-2024,22-11-2024,CUST1742,Carrie Pace,North America,USA,322.93,1,0.05,44.59,12.11,Debit Card,2
ORD1633,PROD1643,Sports,Sportswear,29-06-2024,06-07-2024,CUST1743,Brandon Terrell,Europe,Italy,51.61,2,0.22,11.15,32.56,Debit Card,4
ORD1634,PROD1644,Sports,Treadmills,23-05-2024,27-05-2024,CUST1744,Cheryl Howard,South America,Colombia,159.01,4,0.17,36.38,31.28,Gift Card,1
ORD1635,PROD1645,Beauty,Makeup,25-07-2024,28-07-2024,CUST1745,Dominique Bowman,South America,Colombia,65.02,4,0.1,17.32,23.96,PayPal,3
ORD1636,PROD1646,Clothing,Jeans,26-06-2024,01-07-2024,CUST1746,Elizabeth Allen,Europe,Italy,306.34,2,0.15,66.62,13.68,Gift Card,3
ORD1637,PROD1647,Home & Kitchen,Cookware,15-01-2025,17-01-2025,CUST1747,Amy Snow,Europe,Italy,204.32,1,0.08,35.81,32.09,Debit Card,3
ORD1638,PROD1648,Electronics,Tablets,13-04-2024,21-04-2024,CUST1748,Robert Webster,South America,Colombia,294.06,3,0.07,36.86,34.93,Gift Card,2
ORD1639,PROD1649,Beauty,Makeup,12-10-2024,21-10-2024,CUST1749,Amy Rodriguez,South America,Brazil,319.66,1,0.16,38.37,44.85,PayPal,1
ORD1640,PROD1650,Home & Kitchen,Furniture,23-03-2024,27-03-2024,CUST1750,Donna Owens,Europe,UK,248.89,1,0.13,58.78,6.54,Debit Card,2
ORD1641,PROD1651,Sports,Treadmills,21-03-2024,25-03-2024,CUST1751,Kimberly Hendricks,South America,Colombia,465.74,3,0.17,110.47,36.6,Credit Card,5
ORD1642,PROD1652,Clothing,Shoes,20-03-2024,25-03-2024,CUST1752,Daniel Campbell,Asia,Japan,387.15,2,0.18,104.82,42.26,Gift Card,2
ORD1643,PROD1653,Home & Kitchen,Bedding,15-06-2024,21-06-2024,CUST1753,Angelica Gentry,Australia,New Zealand,145.27,2,0.07,29.68,8.02,PayPal,3
ORD1644,PROD1654,Beauty,Perfumes,29-01-2025,03-02-2025,CUST1754,Theresa Davis,North America,Mexico,298.87,3,0.25,55.11,46.65,Debit Card,5
ORD1645,PROD1655,Books,Educational,16-08-2024,18-08-2024,CUST1755,Donna Powell,Europe,UK,125.21,1,0.29,20.26,15.45,Credit Card,1
ORD1646,PROD1656,Home & Kitchen,Furniture,03-09-2024,11-09-2024,CUST1756,Elizabeth Silva,South America,Colombia,435.54,2,0.29,80.71,20.76,Gift Card,5
ORD1647,PROD1657,Books,Non-Fiction,11-02-2025,20-02-2025,CUST1757,Emily Zimmerman,North America,Mexico,285.77,1,0.23,41.27,39.03,Credit Card,2
ORD1648,PROD1658,Beauty,Haircare,20-12-2024,29-12-2024,CUST1758,Jacob Herring,North America,USA,300.36,4,0.09,36.49,33.25,PayPal,1
ORD1649,PROD1659,Home & Kitchen,Cookware,29-08-2024,06-09-2024,CUST1759,Joshua Smith,Asia,China,97.66,1,0.03,20.23,22.3,Debit Card,2
ORD1650,PROD1660,Home & Kitchen,Cookware,02-10-2024,04-10-2024,CUST1760,Mark Mcdaniel,Australia,New Zealand,285.47,3,0.28,72.04,19.81,PayPal,3
ORD1651,PROD1661,Sports,Bicycles,25-08-2024,31-08-2024,CUST1761,Mark Brooks,North America,USA,210.56,1,0.08,49.84,16.52,Credit Card,3
ORD1652,PROD1662,Beauty,Perfumes,04-03-2024,11-03-2024,CUST1762,Jessica Williamson,Asia,Japan,428.09,2,0.27,113.1,15.44,PayPal,4
ORD1653,PROD1663,Home & Kitchen,Bedding,11-03-2024,17-03-2024,CUST1763,Jo Horton,Australia,New Zealand,496.04,2,0.17,117.79,41.4,PayPal,1
ORD1654,PROD1664,Home & Kitchen,Furniture,17-02-2025,22-02-2025,CUST1764,Yolanda Petersen,Australia,New Zealand,198.05,3,0.07,30.57,49.65,PayPal,2
ORD1655,PROD1665,Electronics,Laptops,14-10-2024,20-10-2024,CUST1765,Mary Garcia,Asia,South Korea,496.91,4,0.06,88.19,34.51,Debit Card,3
ORD1656,PROD1666,Electronics,Smartphones,17-08-2024,21-08-2024,CUST1766,Jacob Cobb,South America,Colombia,184.61,4,0.06,41.4,43.21,Debit Card,3
ORD1657,PROD1667,Books,Educational,16-05-2024,23-05-2024,CUST1767,Elizabeth Williams,Asia,China,422.33,4,0.25,60.93,37.95,Gift Card,3
ORD1658,PROD1668,Books,Educational,29-08-2024,07-09-2024,CUST1768,Marc Williams,South America,Argentina,381.58,1,0.15,63.14,39.1,Gift Card,4
ORD1659,PROD1669,Electronics,Headphones,27-03-2024,03-04-2024,CUST1769,Alexandra Wilson,Australia,New Zealand,167.38,1,0.18,37.04,47.06,Debit Card,3
ORD1660,PROD1670,Home & Kitchen,Cookware,27-12-2024,29-12-2024,CUST1770,Kimberly Pope,Europe,France,370.43,2,0.2,44.7,36.54,Gift Card,2
ORD1661,PROD1671,Books,Educational,01-03-2024,04-03-2024,CUST1771,Kimberly Murray,Asia,Japan,370.48,1,0.28,110.74,42.32,Debit Card,4
ORD1662,PROD1672,Sports,Bicycles,10-02-2025,15-02-2025,CUST1772,Sandra Sharp,North America,Mexico,137.42,1,0.06,24.19,31.24,Credit Card,5
ORD1663,PROD1673,Sports,Dumbbells,08-05-2024,13-05-2024,CUST1773,Sophia Bryant,Australia,New Zealand,321.87,3,0.09,70.36,28.3,Credit Card,2
ORD1664,PROD1674,Sports,Sportswear,26-08-2024,03-09-2024,CUST1774,Beverly Martin,Asia,Japan,492.44,4,0.28,128.67,39.62,Gift Card,5
ORD1665,PROD1675,Electronics,Headphones,21-09-2024,29-09-2024,CUST1775,Edward Mills,South America,Brazil,355.5,4,0.26,66.41,14.63,Credit Card,4
ORD1666,PROD1676,Beauty,Perfumes,10-10-2024,19-10-2024,CUST1776,Chelsea Nichols,Europe,France,188.42,2,0.01,37.27,23.21,Credit Card,3
ORD1667,PROD1677,Clothing,Shoes,26-11-2024,01-12-2024,CUST1777,David Jacobson,South America,Brazil,257.79,4,0.15,40.48,12.02,Gift Card,5
ORD1668,PROD1678,Beauty,Perfumes,16-02-2025,18-02-2025,CUST1778,Ann Bradley,Europe,UK,10.46,2,0.04,1.94,35.47,Debit Card,1
ORD1669,PROD1679,Clothing,Shoes,22-01-2025,27-01-2025,CUST1779,Bruce Ray,Europe,France,459.84,1,0.17,94.52,6.09,PayPal,5
ORD1670,PROD1680,Books,Comics,10-07-2024,18-07-2024,CUST1780,Miranda Dixon,Australia,Australia,81.33,4,0.22,9.56,37.18,Credit Card,4
ORD1671,PROD1681,Clothing,Jackets,05-09-2024,10-09-2024,CUST1781,David Chase,North America,Canada,184.88,3,0.11,40.93,48.8,Debit Card,1
ORD1672,PROD1682,Electronics,Tablets,31-10-2024,06-11-2024,CUST1782,Claudia Livingston,North America,Canada,498.19,3,0.12,57.66,6.96,Gift Card,4
ORD1673,PROD1683,Home & Kitchen,Cookware,04-09-2024,12-09-2024,CUST1783,Christopher Gutierrez,South America,Brazil,123.29,1,0.09,17.84,40.09,Gift Card,5
ORD1674,PROD1684,Beauty,Skincare,23-03-2024,28-03-2024,CUST1784,Patrick Griffin,Europe,France,422.72,3,0.27,115.05,16.62,Debit Card,1
ORD1675,PROD1685,Clothing,Shoes,03-01-2025,05-01-2025,CUST1785,Monica Dean,North America,Mexico,118.72,4,0.26,12.09,39.57,Debit Card,1
ORD1676,PROD1686,Clothing,Jackets,09-02-2025,16-02-2025,CUST1786,Cameron Nichols,North America,Canada,167.41,4,0.28,29.39,38.85,Credit Card,1
ORD1677,PROD1687,Home & Kitchen,Bedding,18-11-2024,23-11-2024,CUST1787,Rachael Buck,Asia,South Korea,161,4,0.12,29.34,19.85,Debit Card,3
ORD1678,PROD1688,Clothing,Jeans,01-07-2024,08-07-2024,CUST1788,Larry Harrell,Europe,France,313.48,3,0.23,60.89,8.31,Debit Card,4
ORD1679,PROD1689,Toys,Puzzles,19-06-2024,25-06-2024,CUST1789,Ross Mitchell,South America,Colombia,319.92,2,0.11,55.32,47.92,Credit Card,5
ORD1680,PROD1690,Home & Kitchen,Furniture,02-01-2025,08-01-2025,CUST1790,Haley Young,Europe,Germany,225.37,3,0.14,49.11,25.71,PayPal,5
ORD1681,PROD1691,Toys,Action Figures,28-05-2024,06-06-2024,CUST1791,Belinda Knight,Europe,UK,23.43,3,0.22,6.76,10.09,PayPal,4
ORD1682,PROD1692,Home & Kitchen,Furniture,29-03-2024,04-04-2024,CUST1792,Emily Perez,Europe,Italy,491.84,4,0.01,110.72,26.49,Credit Card,2
ORD1683,PROD1693,Home & Kitchen,Bedding,30-07-2024,06-08-2024,CUST1793,Leah Marquez,Europe,Germany,145.52,2,0.28,39.85,12.73,Gift Card,4
ORD1684,PROD1694,Sports,Bicycles,01-01-2025,10-01-2025,CUST1794,Richard Leonard,South America,Brazil,235.31,4,0.27,67.96,14.36,Debit Card,4
ORD1685,PROD1695,Clothing,Jeans,02-08-2024,05-08-2024,CUST1795,Kristina Thompson,South America,Argentina,236.21,3,0.16,50.19,32.96,PayPal,4
ORD1686,PROD1696,Clothing,Shoes,20-04-2024,28-04-2024,CUST1796,Christopher Franco,North America,Mexico,171.83,4,0,41.21,36.15,Gift Card,4
ORD1687,PROD1697,Clothing,Jackets,18-01-2025,23-01-2025,CUST1797,Beverly Fitzgerald,Australia,New Zealand,313.49,2,0.19,35.64,49.02,PayPal,3
ORD1688,PROD1698,Sports,Sportswear,09-04-2024,13-04-2024,CUST1798,Olivia Hall,South America,Argentina,84.57,3,0,24.34,30.05,Debit Card,2
ORD1689,PROD1699,Toys,Action Figures,07-04-2024,12-04-2024,CUST1799,Todd Gonzalez,Europe,Italy,101.98,1,0.3,24.01,19.15,Debit Card,1
ORD1690,PROD1700,Books,Fiction,11-01-2025,19-01-2025,CUST1800,Jessica Christensen,Asia,India,238.66,4,0.1,50.12,10.58,Gift Card,2
ORD1691,PROD1701,Books,Fiction,18-04-2024,27-04-2024,CUST1801,Rebekah Lam,Asia,China,82.28,3,0.02,21.18,15.78,PayPal,1
ORD1692,PROD1702,Beauty,Makeup,15-01-2025,19-01-2025,CUST1802,Courtney Lopez,Australia,Australia,451.25,1,0.17,131.42,7.71,Credit Card,3
ORD1693,PROD1703,Electronics,Smartphones,15-03-2024,18-03-2024,CUST1803,Kara Garza,Europe,Germany,38.63,4,0.18,6.36,43.89,Gift Card,5
ORD1694,PROD1704,Home & Kitchen,Decor,05-07-2024,09-07-2024,CUST1804,Lori Simon,South America,Brazil,47.98,3,0.25,6.54,22.61,Credit Card,5
